Glyph Number,Left Bearing,Right Bearing,SVG Path
2128,-11,10,M2-12L-1-11-3-9-5-5-6-2-7 2-8 8-9 16M2-12L0-11-2-9-4-5-5-2-6 2-7 8-8 16M2-12L4-12 6-11 7-10 7-7 6-5 5-4 2-3-2-3M4-12L6-10 6-7 5-5 4-4 2-3M-2-3L2-2 4 0 5 2 5 5 4 7 3 8 0 9-2 9-4 8-5 7-6 4M-2-3L1-2 3 0 4 2 4 5 3 7 2 8 0 9
2129,-10,10,M-9-2L-7-4-5-5-3-5-1-4 0-3 1 0 1 4 0 8-3 16M-8-3L-6-4-2-4 0-3M8-5L7-2 6 0 1 7-2 12-4 16M7-5L6-2 5 0 1 7
2130,-9,10,M4-4L2-5 0-5-3-4-5-1-6 2-6 5-5 7-4 8-2 9 0 9 3 8 5 5 6 2 6-1 5-3 1-8 0-10 0-12 1-13 3-13 5-12 7-10M0-5L-2-4-4-1-5 2-5 6-4 8M0 9L2 8 4 5 5 2 5-2 4-4 2-7 1-9 1-11 2-12 4-12 7-10
2131,-9,9,M6-2L4-4 2-5-2-5-4-4-4-2-2 0 1 1M-2-5L-3-4-3-2-1 0 1 1M1 1L-4 2-6 4-6 6-5 8-2 9 1 9 3 8 5 6M1 1L-3 2-5 4-5 6-4 8-2 9
2132,-9,9,M2-12L0-11-1-10-1-9 0-8 3-7 8-7 8-8 5-7 1-5-2-3-5 0-6 3-6 5-5 7-2 9 1 11 2 13 2 15 1 16-1 16-2 15M3-6L-1-3-4 0-5 3-5 5-4 7-2 9
2133,-11,11,M-10-1L-9-3-7-5-4-5-3-4-3-2-4 2-6 9M-5-5L-4-4-4-2-5 2-7 9M-4 2L-2-2 0-4 2-5 4-5 6-4 7-3 7 0 6 5 3 16M4-5L6-3 6 0 5 5 2 16
2134,-12,11,M-11-1L-10-3-8-5-5-5-4-4-4-2-5 3-5 6-4 8-3 9M-6-5L-5-4-5-2-6 3-6 6-5 8-3 9-1 9 1 8 3 6 5 3 6 0 7-5 7-9 6-11 4-12 2-12 0-10 0-8 1-5 3-2 5 0 8 2M1 8L3 5 4 3 5 0 6-5 6-9 5-11 4-12
2135,-6,6,M0-5L-2 2-3 6-3 8-2 9 1 9 3 7 4 5M1-5L-1 2-2 6-2 8-1 9
2136,-10,10,M-4-5L-8 9M-3-5L-7 9M6-5L7-4 8-4 7-5 5-5 3-4-1 0-3 1-5 1M-3 1L-1 2 1 8 2 9M-3 1L-2 2 0 8 1 9 3 9 5 8 7 5
2137,-10,10,M-7-12L-5-12-3-11-2-10-1-8 5 6 6 8 7 9M-5-12L-3-10-2-8 4 6 5 8 7 9 8 9M0-5L-8 9M0-5L-7 9
2138,-12,11,M-5-5L-11 16M-4-5L-10 16M-5-2L-6 4-6 7-4 9-2 9 0 8 2 6 4 3M6-5L3 6 3 8 4 9 7 9 9 7 10 5M7-5L4 6 4 8 5 9
2139,-10,10,M-4-5L-6 9M-3-5L-4 1-5 6-6 9M7-5L6-1 4 3M8-5L7-2 6 0 4 3 2 5-1 7-3 8-6 9M-7-5L-3-5
2140,-9,8,M2-12L0-11-1-10-1-9 0-8 3-7 6-7M3-7L-1-6-3-5-4-3-4-1-2 1 1 2 4 2M3-7L0-6-2-5-3-3-3-1-1 1 1 2M1 2L-3 3-5 4-6 6-6 8-4 10 1 12 2 13 2 15 0 16-2 16M1 2L-2 3-4 4-5 6-5 8-3 10 1 12
2141,-9,9,M0-5L-3-4-5-1-6 2-6 5-5 7-4 8-2 9 0 9 3 8 5 5 6 2 6-1 5-3 4-4 2-5 0-5M0-5L-2-4-4-1-5 2-5 6-4 8M0 9L2 8 4 5 5 2 5-2 4-4
2142,-11,11,M-2-4L-6 9M-2-4L-5 9M4-4L4 9M4-4L5 9M-9-2L-7-4-4-5 9-5M-9-2L-7-3-4-4 9-4
2143,-10,9,M-6 4L-5 7-4 8-2 9 0 9 3 8 5 5 6 2 6-1 5-3 4-4 2-5 0-5-3-4-5-1-6 2-10 16M0 9L2 8 4 5 5 2 5-2 4-4M0-5L-2-4-4-1-5 2-9 16
2144,-10,11,M9-5L-1-5-4-4-6-1-7 2-7 5-6 7-5 8-3 9-1 9 2 8 4 5 5 2 5-1 4-3 3-4 1-5M-1-5L-3-4-5-1-6 2-6 6-5 8M-1 9L1 8 3 5 4 2 4-2 3-4M3-4L9-4
2145,-10,10,M1-4L-2 9M1-4L-1 9M-8-2L-6-4-3-5 8-5M-8-2L-6-3-3-4 8-4
2146,-10,10,M-9-1L-8-3-6-5-3-5-2-4-2-2-4 4-4 7-2 9M-4-5L-3-4-3-2-5 4-5 7-4 8-2 9-1 9 2 8 4 6 6 3 7 0 7-3 6-5 5-4 6-3 7 0M6 3L7-3
2147,-11,11,M-3-4L-5-3-7-1-8 2-8 5-7 7-6 8-4 9-1 9 2 8 5 6 7 3 8 0 8-3 6-5 4-5 2-3 0 1-2 6-5 16M-8 5L-6 7-4 8-1 8 2 7 5 5 7 3M8-3L6-4 4-4 2-2 0 1-2 7-4 16
2148,-9,9,M-7-5L-5-5-3-4-2-2 3 13 4 15 5 16M-5-5L-4-4-3-2 2 13 3 15 5 16 7 16M8-5L7-3 5 0-5 11-7 14-8 16
2149,-12,11,M3-12L-3 16M4-12L-4 16M-11-1L-10-3-8-5-5-5-4-4-4-2-5 3-5 6-3 8 0 8 2 7 5 4 7 1M-6-5L-5-4-5-2-6 3-6 6-5 8-3 9 0 9 2 8 4 6 6 3 7 1 9-5
2150,-12,11,M-8-1L-6-3-3-4-4-5-6-4-8-1-9 2-9 5-8 8-7 9-5 9-3 8-1 5 0 2M-9 5L-8 7-7 8-5 8-3 7-1 5M-1 2L-1 5 0 8 1 9 3 9 5 8 7 5 8 2 8-1 7-4 6-5 5-4 7-3 8-1M-1 5L0 7 1 8 3 8 5 7 7 5
2151,-10,11,M6-5L4 2 3 6 3 8 4 9 7 9 9 7 10 5M7-5L5 2 4 6 4 8 5 9M4 2L4-1 3-4 1-5-1-5-4-4-6-1-7 2-7 5-6 7-5 8-3 9-1 9 1 8 3 5 4 2M-1-5L-3-4-5-1-6 2-6 6-5 8
2152,-10,9,M-2-12L-6 1-6 4-5 7-4 8M-1-12L-5 1M-5 1L-4-2-2-4 0-5 2-5 4-4 5-3 6-1 6 2 5 5 3 8 0 9-2 9-4 8-5 5-5 1M4-4L5-2 5 2 4 5 2 8 0 9M-5-12L-1-12
2153,-9,9,M5-2L5-1 6-1 6-2 5-4 3-5 0-5-3-4-5-1-6 2-6 5-5 7-4 8-2 9 0 9 3 8 5 5M0-5L-2-4-4-1-5 2-5 6-4 8
2154,-10,11,M8-12L4 2 3 6 3 8 4 9 7 9 9 7 10 5M9-12L5 2 4 6 4 8 5 9M4 2L4-1 3-4 1-5-1-5-4-4-6-1-7 2-7 5-6 7-5 8-3 9-1 9 1 8 3 5 4 2M-1-5L-3-4-5-1-6 2-6 6-5 8M5-12L9-12
2155,-9,9,M-5 4L-1 3 2 2 5 0 6-2 5-4 3-5 0-5-3-4-5-1-6 2-6 5-5 7-4 8-2 9 0 9 3 8 5 6M0-5L-2-4-4-1-5 2-5 6-4 8
2156,-7,8,M8-11L7-10 8-9 9-10 9-11 8-12 6-12 4-11 3-10 2-8 1-5-2 9-3 13-4 15M6-12L4-10 3-8 2-4 0 5-1 9-2 12-3 14-4 15-6 16-8 16-9 15-9 14-8 13-7 14-8 15M-3-5L7-5
2157,-10,10,M7-5L3 9 2 12 0 15-3 16-6 16-8 15-9 14-9 13-8 12-7 13-8 14M6-5L2 9 1 12-1 15-3 16M4 2L4-1 3-4 1-5-1-5-4-4-6-1-7 2-7 5-6 7-5 8-3 9-1 9 1 8 3 5 4 2M-1-5L-3-4-5-1-6 2-6 6-5 8
2158,-10,11,M-2-12L-8 9M-1-12L-7 9M-5 2L-3-2-1-4 1-5 3-5 5-4 6-3 6-1 4 5 4 8 5 9M3-5L5-3 5-1 3 5 3 8 4 9 7 9 9 7 10 5M-5-12L-1-12
2159,-6,7,M3-12L2-11 3-10 4-11 3-12M-5-1L-4-3-2-5 1-5 2-4 2-1 0 5 0 8 1 9M0-5L1-4 1-1-1 5-1 8 0 9 3 9 5 7 6 5
2160,-6,7,M4-12L3-11 4-10 5-11 4-12M-4-1L-3-3-1-5 2-5 3-4 3-1 0 9-1 12-2 14-3 15-5 16-7 16-8 15-8 14-7 13-6 14-7 15M1-5L2-4 2-1-1 9-2 12-3 14-5 16
2161,-10,10,M-2-12L-8 9M-1-12L-7 9M6-4L5-3 6-2 7-3 7-4 6-5 5-5 3-4-1 0-3 1-5 1M-3 1L-1 2 1 8 2 9M-3 1L-2 2 0 8 1 9 3 9 5 8 7 5M-5-12L-1-12
2162,-5,7,M3-12L-1 2-2 6-2 8-1 9 2 9 4 7 5 5M4-12L0 2-1 6-1 8 0 9M0-12L4-12
2163,-17,16,M-16-1L-15-3-13-5-10-5-9-4-9-2-10 2-12 9M-11-5L-10-4-10-2-11 2-13 9M-10 2L-8-2-6-4-4-5-2-5 0-4 1-3 1-1-2 9M-2-5L0-3 0-1-3 9M0 2L2-2 4-4 6-5 8-5 10-4 11-3 11-1 9 5 9 8 10 9M8-5L10-3 10-1 8 5 8 8 9 9 12 9 14 7 15 5
2164,-12,11,M-11-1L-10-3-8-5-5-5-4-4-4-2-5 2-7 9M-6-5L-5-4-5-2-6 2-8 9M-5 2L-3-2-1-4 1-5 3-5 5-4 6-3 6-1 4 5 4 8 5 9M3-5L5-3 5-1 3 5 3 8 4 9 7 9 9 7 10 5
2165,-9,9,M0-5L-3-4-5-1-6 2-6 5-5 7-4 8-2 9 0 9 3 8 5 5 6 2 6-1 5-3 4-4 2-5 0-5M0-5L-2-4-4-1-5 2-5 6-4 8M0 9L2 8 4 5 5 2 5-2 4-4
2166,-11,10,M-10-1L-9-3-7-5-4-5-3-4-3-2-4 2-8 16M-5-5L-4-4-4-2-5 2-9 16M-4 2L-3-1-1-4 1-5 3-5 5-4 6-3 7-1 7 2 6 5 4 8 1 9-1 9-3 8-4 5-4 2M5-4L6-2 6 2 5 5 3 8 1 9M-12 16L-5 16
2167,-10,10,M6-5L0 16M7-5L1 16M4 2L4-1 3-4 1-5-1-5-4-4-6-1-7 2-7 5-6 7-5 8-3 9-1 9 1 8 3 5 4 2M-1-5L-3-4-5-1-6 2-6 6-5 8M-3 16L4 16
2168,-9,8,M-8-1L-7-3-5-5-2-5-1-4-1-2-2 2-4 9M-3-5L-2-4-2-2-3 2-5 9M-2 2L0-2 2-4 4-5 6-5 7-4 7-3 6-2 5-3 6-4
2169,-8,9,M6-3L6-2 7-2 7-3 6-4 3-5 0-5-3-4-4-3-4-1-3 0 4 4 5 5M-4-2L-3-1 4 3 5 4 5 7 4 8 1 9-2 9-5 8-6 7-6 6-5 6-5 7
2170,-7,7,M2-12L-2 2-3 6-3 8-2 9 1 9 3 7 4 5M3-12L-1 2-2 6-2 8-1 9M-4-5L5-5
2171,-12,11,M-11-1L-10-3-8-5-5-5-4-4-4-1-6 5-6 7-4 9M-6-5L-5-4-5-1-7 5-7 7-6 8-4 9-2 9 0 8 2 6 4 2M6-5L4 2 3 6 3 8 4 9 7 9 9 7 10 5M7-5L5 2 4 6 4 8 5 9
2172,-10,10,M-9-1L-8-3-6-5-3-5-2-4-2-1-4 5-4 7-2 9M-4-5L-3-4-3-1-5 5-5 7-4 8-2 9-1 9 2 8 4 6 6 3 7-1 7-5 6-5 7-3
2173,-15,14,M-14-1L-13-3-11-5-8-5-7-4-7-1-9 5-9 7-7 9M-9-5L-8-4-8-1-10 5-10 7-9 8-7 9-5 9-3 8-1 6 0 4M2-5L0 4 0 7 1 8 3 9 5 9 7 8 9 6 10 4 11 0 11-5 10-5 11-3M3-5L1 4 1 7 3 9
2174,-10,10,M-7-1L-5-4-3-5 0-5 1-3 1 0M-1-5L0-3 0 0-1 4-2 6-4 8-6 9-7 9-8 8-8 7-7 6-6 7-7 8M-1 4L-1 7 0 9 3 9 5 8 7 5M7-4L6-3 7-2 8-3 8-4 7-5 6-5 4-4 2-2 1 0 0 4 0 7 1 9
2175,-11,10,M-10-1L-9-3-7-5-4-5-3-4-3-1-5 5-5 7-3 9M-5-5L-4-4-4-1-6 5-6 7-5 8-3 9-1 9 1 8 3 6 5 2M8-5L4 9 3 12 1 15-2 16-5 16-7 15-8 14-8 13-7 12-6 13-7 14M7-5L3 9 2 12 0 15-2 16
2176,-10,10,M7-5L6-3 4-1-4 5-6 7-7 9M-6-1L-5-3-3-5 0-5 4-3M-5-3L-3-4 0-4 4-3 6-3M-6 7L-4 7 0 8 3 8 5 7M-4 7L0 9 3 9 5 7 6 5
2177,-11,12,M4-11L3-10 4-9 5-10 5-11 3-12 0-12-3-11-5-9-6-6-6 9M0-12L-2-11-4-9-5-6-5 9M10-11L9-10 10-9 11-10 11-11 10-12 8-12 6-11 5-9 5 9M8-12L7-11 6-9 6 9M-9-5L9-5M-9 9L-2 9M2 9L9 9
2178,-11,11,M5-11L4-10 5-9 6-10 5-11 3-12 0-12-3-11-5-9-6-6-6 9M0-12L-2-11-4-9-5-6-5 9M5-5L5 9M6-5L6 9M-9-5L6-5M-9 9L-2 9M2 9L9 9
2179,-11,11,M4-11L3-10 4-9 5-10 5-11 3-12M6-12L0-12-3-11-5-9-6-6-6 9M0-12L-2-11-4-9-5-6-5 9M5-10L5 9M6-12L6 9M-9-5L5-5M-9 9L-2 9M2 9L9 9
2180,-16,17,M0-11L-1-10 0-9 1-10 0-11-2-12-5-12-8-11-10-9-11-6-11 9M-5-12L-7-11-9-9-10-6-10 9M11-11L10-10 11-9 12-10 11-11 9-12 6-12 3-11 1-9 0-6 0 9M6-12L4-11 2-9 1-6 1 9M11-5L11 9M12-5L12 9M-14-5L12-5M-14 9L-7 9M-3 9L4 9M8 9L15 9
2181,-16,17,M0-11L-1-10 0-9 1-10 0-11-2-12-5-12-8-11-10-9-11-6-11 9M-5-12L-7-11-9-9-10-6-10 9M10-11L9-10 10-9 11-10 11-11 9-12M12-12L6-12 3-11 1-9 0-6 0 9M6-12L4-11 2-9 1-6 1 9M11-10L11 9M12-12L12 9M-14-5L11-5M-14 9L-7 9M-3 9L4 9M8 9L15 9
2184,-9,8,M5-4L3-5 0-5-3-4-5-2-6 1-6 4-5 7-4 8-1 9 2 9 4 8M0-5L-2-4-4-2-5 1-5 4-4 7-3 8-1 9M-5 2L3 2
2185,-9,10,M2-12L-1-11-3-8-4-6-5-3-6 2-6 6-5 8-3 9-1 9 2 8 4 5 5 3 6 0 7-5 7-9 6-11 4-12 2-12M2-12L0-11-2-8-3-6-4-3-5 2-5 6-4 8-3 9M-1 9L1 8 3 5 4 3 5 0 6-5 6-9 5-11 4-12M-4-2L5-2
2186,-11,11,M3-12L-3 16M4-12L-4 16M-1-5L-5-4-7-2-8 1-8 4-7 6-5 8-2 9 1 9 5 8 7 6 8 3 8 0 7-2 5-4 2-5-1-5M-1-5L-4-4-6-2-7 1-7 4-6 6-4 8-2 9M1 9L4 8 6 6 7 3 7 0 6-2 4-4 2-5
2191,-13,13,M7-11L6-10 7-9 8-10 7-11 5-12 2-12-1-11-3-9-4-7-5-4-6 0-8 9-9 13-10 15M2-12L0-11-2-9-3-7-4-4-6 5-7 9-8 12-9 14-10 15-12 16-14 16-15 15-15 14-14 13-13 14-14 15M13-11L12-10 13-9 14-10 14-11 13-12 11-12 9-11 8-10 7-8 6-5 3 9 2 13 1 15M11-12L9-10 8-8 7-4 5 5 4 9 3 12 2 14 1 15-1 16-3 16-4 15-4 14-3 13-2 14-3 15M-9-5L12-5
2192,-12,12,M9-11L8-10 9-9 10-10 9-11 6-12 3-12 0-11-2-9-3-7-4-4-5 0-7 9-8 13-9 15M3-12L1-11-1-9-2-7-3-4-5 5-6 9-7 12-8 14-9 15-11 16-13 16-14 15-14 14-13 13-12 14-13 15M7-5L5 2 4 6 4 8 5 9 8 9 10 7 11 5M8-5L6 2 5 6 5 8 6 9M-8-5L8-5
2193,-12,12,M7-11L6-10 7-9 8-10 8-11 6-12M10-12L3-12 0-11-2-9-3-7-4-4-5 0-7 9-8 13-9 15M3-12L1-11-1-9-2-7-3-4-5 5-6 9-7 12-8 14-9 15-11 16-13 16-14 15-14 14-13 13-12 14-13 15M9-12L5 2 4 6 4 8 5 9 8 9 10 7 11 5M10-12L6 2 5 6 5 8 6 9M-8-5L7-5
2194,-18,17,M2-11L1-10 2-9 3-10 2-11 0-12-3-12-6-11-8-9-9-7-10-4-11 0-13 9-14 13-15 15M-3-12L-5-11-7-9-8-7-9-4-11 5-12 9-13 12-14 14-15 15-17 16-19 16-20 15-20 14-19 13-18 14-19 15M14-11L13-10 14-9 15-10 14-11 11-12 8-12 5-11 3-9 2-7 1-4 0 0-2 9-3 13-4 15M8-12L6-11 4-9 3-7 2-4 0 5-1 9-2 12-3 14-4 15-6 16-8 16-9 15-9 14-8 13-7 14-8 15M12-5L10 2 9 6 9 8 10 9 13 9 15 7 16 5M13-5L11 2 10 6 10 8 11 9M-14-5L13-5
2195,-18,17,M2-11L1-10 2-9 3-10 2-11 0-12-3-12-6-11-8-9-9-7-10-4-11 0-13 9-14 13-15 15M-3-12L-5-11-7-9-8-7-9-4-11 5-12 9-13 12-14 14-15 15-17 16-19 16-20 15-20 14-19 13-18 14-19 15M12-11L11-10 12-9 13-10 13-11 11-12M15-12L8-12 5-11 3-9 2-7 1-4 0 0-2 9-3 13-4 15M8-12L6-11 4-9 3-7 2-4 0 5-1 9-2 12-3 14-4 15-6 16-8 16-9 15-9 14-8 13-7 14-8 15M14-12L10 2 9 6 9 8 10 9 13 9 15 7 16 5M15-12L11 2 10 6 10 8 11 9M-14-5L12-5
2196,-10,10,M-7 9L-4 8-1 6 1 4 3 1 5-3 6-7 6-9 5-11 3-12 1-11 0-10-1-8-2-3-2 2-1 6 0 8 2 9 4 9 6 8 7 7
2197,-11,11,M-6-5L-7-4-8-2-8 0-7 3-3 7-2 9M-8 0L-7 2-3 6-2 9-2 11-3 14-5 16-6 16-7 15-8 13-8 10-7 6-5 2-3-1 0-4 2-5 4-5 7-4 8-2 8 2 7 6 5 8 3 9 2 9 1 8 1 6 2 5 3 6 2 7M4-5L6-4 7-2 7 2 6 6 5 8
2198,-4,4,
2199,-8,8,
2200,-10,10,M-1-12L-4-11-6-8-7-3-7 0-6 5-4 8-1 9 1 9 4 8 6 5 7 0 7-3 6-8 4-11 1-12-1-12M-1-12L-3-11-4-10-5-8-6-3-6 0-5 5-4 7-3 8-1 9M1 9L3 8 4 7 5 5 6 0 6-3 5-8 4-10 3-11 1-12
2201,-10,10,M-4-8L-2-9 1-12 1 9M0-11L0 9M-4 9L5 9
2202,-10,10,M-6-8L-5-7-6-6-7-7-7-8-6-10-5-11-2-12 2-12 5-11 6-10 7-8 7-6 6-4 3-2-2 0-4 1-6 3-7 6-7 9M2-12L4-11 5-10 6-8 6-6 5-4 2-2-2 0M-7 7L-6 6-4 6 1 8 4 8 6 7 7 6M-4 6L1 9 5 9 6 8 7 6 7 4
2203,-10,10,M-6-8L-5-7-6-6-7-7-7-8-6-10-5-11-2-12 2-12 5-11 6-9 6-6 5-4 2-3-1-3M2-12L4-11 5-9 5-6 4-4 2-3M2-3L4-2 6 0 7 2 7 5 6 7 5 8 2 9-2 9-5 8-6 7-7 5-7 4-6 3-5 4-6 5M5-1L6 2 6 5 5 7 4 8 2 9
2204,-10,10,M2-10L2 9M3-12L3 9M3-12L-8 3 8 3M-1 9L6 9
2205,-10,10,M-5-12L-7-2M-7-2L-5-4-2-5 1-5 4-4 6-2 7 1 7 3 6 6 4 8 1 9-2 9-5 8-6 7-7 5-7 4-6 3-5 4-6 5M1-5L3-4 5-2 6 1 6 3 5 6 3 8 1 9M-5-12L5-12M-5-11L0-11 5-12
2206,-10,10,M5-9L4-8 5-7 6-8 6-9 5-11 3-12 0-12-3-11-5-9-6-7-7-3-7 3-6 6-4 8-1 9 1 9 4 8 6 6 7 3 7 2 6-1 4-3 1-4 0-4-3-3-5-1-6 2M0-12L-2-11-4-9-5-7-6-3-6 3-5 6-3 8-1 9M1 9L3 8 5 6 6 3 6 2 5-1 3-3 1-4
2207,-10,10,M-7-12L-7-6M-7-8L-6-10-4-12-2-12 3-9 5-9 6-10 7-12M-6-10L-4-11-2-11 3-9M7-12L7-9 6-6 2-1 1 1 0 4 0 9M6-6L1-1 0 1-1 4-1 9
2208,-10,10,M-2-12L-5-11-6-9-6-6-5-4-2-3 2-3 5-4 6-6 6-9 5-11 2-12-2-12M-2-12L-4-11-5-9-5-6-4-4-2-3M2-3L4-4 5-6 5-9 4-11 2-12M-2-3L-5-2-6-1-7 1-7 5-6 7-5 8-2 9 2 9 5 8 6 7 7 5 7 1 6-1 5-2 2-3M-2-3L-4-2-5-1-6 1-6 5-5 7-4 8-2 9M2 9L4 8 5 7 6 5 6 1 5-1 4-2 2-3
2209,-10,10,M6-5L5-2 3 0 0 1-1 1-4 0-6-2-7-5-7-6-6-9-4-11-1-12 1-12 4-11 6-9 7-6 7 0 6 4 5 6 3 8 0 9-3 9-5 8-6 6-6 5-5 4-4 5-5 6M-1 1L-3 0-5-2-6-5-6-6-5-9-3-11-1-12M1-12L3-11 5-9 6-6 6 0 5 4 4 6 2 8 0 9
2210,-5,5,M0 7L-1 8 0 9 1 8 0 7
2211,-5,5,M0 9L-1 8 0 7 1 8 1 10 0 12-1 13
2212,-5,5,M0-5L-1-4 0-3 1-4 0-5M0 7L-1 8 0 9 1 8 0 7
2213,-5,5,M0-5L-1-4 0-3 1-4 0-5M0 9L-1 8 0 7 1 8 1 10 0 12-1 13
2214,-5,5,M0-12L-1-10 0 2 1-10 0-12M0-10L0-4M0 7L-1 8 0 9 1 8 0 7
2215,-9,9,M-5-8L-4-7-5-6-6-7-6-8-5-10-4-11-2-12 1-12 4-11 5-10 6-8 6-6 5-4 4-3 0-1 0 2M1-12L3-11 4-10 5-8 5-6 4-4 2-2M0 7L-1 8 0 9 1 8 0 7
2216,-4,4,M0-12L-1-5M1-12L-1-5
2217,-8,8,M-4-12L-5-5M-3-12L-5-5M4-12L3-5M5-12L3-5
2218,-7,7,M-1-12L-3-11-4-9-4-7-3-5-1-4 1-4 3-5 4-7 4-9 3-11 1-12-1-12
2219,-8,8,M0-12L0 0M-5-9L5-3M5-9L-5-3
2220,-11,11,M9-16L-9 16
2221,-7,7,M4-16L2-14 0-11-2-7-3-2-3 2-2 7 0 11 2 14 4 16M2-14L0-10-1-7-2-2-2 2-1 7 0 10 2 14
2222,-7,7,M-4-16L-2-14 0-11 2-7 3-2 3 2 2 7 0 11-2 14-4 16M-2-14L0-10 1-7 2-2 2 2 1 7 0 10-2 14
2223,-7,7,M-3-16L-3 16M-2-16L-2 16M-3-16L4-16M-3 16L4 16
2224,-7,7,M2-16L2 16M3-16L3 16M-4-16L3-16M-4 16L3 16
2225,-7,7,M2-16L0-15-1-14-2-12-2-10-1-8 0-7 1-5 1-3-1-1M0-15L-1-13-1-11 0-9 1-8 2-6 2-4 1-2-3 0 1 2 2 4 2 6 1 8 0 9-1 11-1 13 0 15M-1 1L1 3 1 5 0 7-1 8-2 10-2 12-1 14 0 15 2 16
2226,-7,7,M-2-16L0-15 1-14 2-12 2-10 1-8 0-7-1-5-1-3 1-1M0-15L1-13 1-11 0-9-1-8-2-6-2-4-1-2 3 0-1 2-2 4-2 6-1 8 0 9 1 11 1 13 0 15M1 1L-1 3-1 5 0 7 1 8 2 10 2 12 1 14 0 15-2 16
2227,-7,7,M3-16L-4 0 3 16
2228,-7,7,M-3-16L4 0-3 16
2229,-4,4,M0-16L0 16
2230,-7,7,M-3-16L-3 16M3-16L3 16
2231,-13,13,M-9 0L9 0
2232,-13,13,M0-9L0 9M-9 0L9 0
2233,-12,12,M0-8L0 9M-8 0L8 0M-8 9L8 9
2234,-12,12,M0-8L0 9M-8-8L8-8M-8 0L8 0
2235,-11,11,M-7-7L7 7M7-7L-7 7
2236,-5,5,M0-1L-1 0 0 1 1 0 0-1
2237,-13,13,M0-9L-1-8 0-7 1-8 0-9M-9 0L9 0M0 7L-1 8 0 9 1 8 0 7
2238,-13,13,M-9-3L9-3M-9 3L9 3
2239,-13,13,M7-9L-7 9M-9-3L9-3M-9 3L9 3
2240,-13,13,M-9-5L9-5M-9 0L9 0M-9 5L9 5
2241,-12,12,M8-9L-8 0 8 9
2242,-12,12,M-8-9L8 0-8 9
2243,-12,12,M8-12L-8-5 8 2M-8 4L8 4M-8 9L8 9
2244,-12,12,M-8-12L8-5-8 2M-8 4L8 4M-8 9L8 9
2245,-12,13,M9 5L7 5 5 4 3 2 0-2-1-3-3-4-5-4-7-3-8-1-8 1-7 3-5 4-3 4-1 3 0 2 3-2 5-4 7-5 9-5
2246,-12,12,M-9 3L-9 1-8-2-6-3-4-3-2-2 2 1 4 2 6 2 8 1 9-1M-9 1L-8-1-6-2-4-2-2-1 2 2 4 3 6 3 8 2 9-1 9-3
2251,-7,7,M-3-16L-3 9M3-16L3 9
2252,-12,12,M0-16L0 9M-9 9L9 9
2253,-12,12,M9-16L-9 9 9 9
2254,-13,13,M0-9L-1-8 0-7 1-8 0-9M-9 7L-10 8-9 9-8 8-9 7M9 7L8 8 9 9 10 8 9 7
2255,-13,9,M-10-5L-6-5 0 7M-7-5L0 9M9-16L0 9
2256,-12,12,M8-8L1-8-3-7-5-6-7-4-8-1-8 1-7 4-5 6-3 7 1 8 8 8
2257,-12,12,M-8-8L-8-1-7 3-6 5-4 7-1 8 1 8 4 7 6 5 7 3 8-1 8-8
2258,-12,12,M-8-8L-1-8 3-7 5-6 7-4 8-1 8 1 7 4 5 6 3 7-1 8-8 8
2259,-12,12,M-8 8L-8 1-7-3-6-5-4-7-1-8 1-8 4-7 6-5 7-3 8 1 8 8
2260,-12,12,M8-8L1-8-3-7-5-6-7-4-8-1-8 1-7 4-5 6-3 7 1 8 8 8M-8 0L4 0
2261,-13,13,M6-2L9 0 6 2M3-5L8 0 3 5M-9 0L8 0
2262,-8,8,M-2-6L0-9 2-6M-5-3L0-8 5-3M0-8L0 9
2263,-13,13,M-6-2L-9 0-6 2M-3-5L-8 0-3 5M-8 0L9 0
2264,-8,8,M-2 6L0 9 2 6M-5 3L0 8 5 3M0-9L0 8
2265,-9,10,M6 0L5-3 4-4 2-5 0-5-3-4-5-1-6 2-6 5-5 7-4 8-2 9 0 9 3 8 5 6 6 3 7-2 7-7 6-10 5-11 3-12 0-12-2-11-3-10-3-9-2-9-2-10M0-5L-2-4-4-1-5 2-5 6-4 8M0 9L2 8 4 6 5 3 6-2 6-7 5-10 3-12
2266,-10,10,M-8-12L0 9M-7-12L0 7M8-12L0 9M-8-12L8-12M-7-11L7-11
2267,-17,16,M-14-5L-9-5 0 7M-10-4L0 9M16-24L0 9
2268,-12,12,M9-15L8-14 9-13 10-14 10-15 9-16 7-16 5-15 3-13 2-11 1-8 0-4-2 8-3 12-4 14M4-14L3-12 2-8 0 4-1 8-2 11-3 13-5 15-7 16-9 16-10 15-10 14-9 13-8 14-9 15
2269,-12,12,M9-15L8-14 9-13 10-14 10-15 9-16 7-16 5-15 3-13 2-11 1-8 0-4-2 8-3 12-4 14M4-14L3-12 2-8 0 4-1 8-2 11-3 13-5 15-7 16-9 16-10 15-10 14-9 13-8 14-9 15M-1-7L-4-6-6-4-7-1-7 1-6 4-4 6-1 7 1 7 4 6 6 4 7 1 7-1 6-4 4-6 1-7-1-7
2270,-12,13,M10 1L9 3 7 4 5 4 3 3 2 2-1-2-2-3-4-4-6-4-8-3-9-1-9 1-8 3-6 4-4 4-2 3-1 2 2-2 3-3 5-4 7-4 9-3 10-1 10 1
