Glyph Number,Left Bearing,Right Bearing,SVG Path
4733,-14,13,M-9-11L-8-10L-7-8L-6-8L-6-9L-7-10L-9-11M-11-2L-7-2M-8-2L-7-3L-5-2L-6 0M-7-2L-7 5L-11 8L-10 9L-6 5M-6-2L-6 5M-6 5L-4 8L-1 9L10 9L11 8M-6 5L-4 7L-1 8L11 8M4-12L5-13L3-13L3-7M4-12L4-7M-1-10L9-10L8-11L7-10M-3-7L11-7L9-8L8-7M-1-5L-1-1M-1-5L0-4L0-1M0-4L7-4M7-4L7-1M6-4L7-5L8-4L8-1M-1-1L8-1M3-1L3 6M4-1L4 6M3-1L0 2L-3 4M4 0L-1 3L-3 4M4 1L6 2L9 5L10 5L10 4L9 3L7 2L4 1M9 0L7 2M9 0L10 1L7 2
4750,-14,13,M-9-11L-8-10L-7-8L-6-8L-6-9L-7-10L-9-11M-11-2L-7-2M-8-2L-7-3L-5-2L-6 0M-7-2L-7 5L-11 8L-10 9L-6 5M-6-2L-6 5M-6 5L-4 8L-1 9L10 9L11 8M-6 5L-4 7L-1 8L11 8M1-12L1-9M2-12L2-9M5-12L5-9M6-12L6-9M-3-13L-3-9M-3-13L-2-12L-2-9M-2-12L9-12M9-12L9-9M8-12L9-13L10-12L10-9M-3-9L10-9M-4-6L11-6L9-7L8-6M-2-4L-2 0M-2-4L-1-3L-1 0M-1-3L8-3M8-3L8 0M7-3L8-4L9-3L9 0M-2 0L9 0M3 0L3 6M4 0L4 6M3 0L0 3L-3 5M4 1L-1 4L-3 5M5 2L7 3L9 5L10 5L10 4L8 3L5 2M9 1L7 3M9 1L10 2L7 3
4789,-14,13,M-11-11L1-11L0-12L-1-11M-7-11L-7-4L-8 0M-6-11L-6-4L-7-1L-9 1M-4-11L-4-1L-3 0L-1 0M-3-11L-3-2L-2-1L-1-1M-10-7L-10 9M-10-7L-9-6L-9 9M-9-6L-1-6M-1-6L-1 9M-2-6L-1-7L0-6L0 9M-9 4L-1 4M-9 8L-1 8M5-12L4-8M5-12L6-11L4-8M1-8L9-8M1-8L2-7L9-8M9-10L10-7L11-7L11-8L9-10M4-8L4-5L3-3L2-2M5-8L5-5L4-3L2-2L1-2M7-8L7-3L8-2L11-2L11-5M8-8L8-3L10-3L11-4M4-1L3 2L2 4M4-1L5 0L2 4M4 1L10 1M9 0L8 2L6 5L3 8M9 0L10 1L8 4L6 6L3 8L1 9M4-1L5 3L7 7L8 8L10 9L11 8M6 5L8 7L11 8
4798,-14,13,M-11-11L-1-11L-2-12L-3-11M-8-11L-8-4L-9 0M-7-11L-7-4L-8-1L-10 1M-5-11L-5-1L-4 0L-2 0M-4-11L-4-2L-3-1L-2-1M-11-7L-11 9M-11-7L-10-6L-10 9M-10-6L-2-6M-2-6L-2 9M-3-6L-2-7L-1-6L-1 9M-10 4L-2 4M-10 8L-2 8M5-13L4-10M5-13L6-12L4-10M1-11L1-2M1-11L2-10L2-2M2-10L9-10M9-10L9-2M8-10L9-11L10-10L10-2M5-10L5-2M6-10L6-2M2-6L9-6M1-2L10-2M2 0L2 3L1 7L0 9M2 0L3 0L3 3L2 6L0 9M5-1L5 8L6 9L11 9L11 6M5-1L6-1L6 7L7 8L10 8L11 7M9 0L8 0L7 3M9 0L7 3M6 3L10 3M6 3L7 4L10 3M10 2L10 4L11 4L10 2
4809,-14,13,M-11-10L-7-11L-4-12L-2-11M-11-10L-2-11M-7-11L-7 10M-6-11L-6 10M-10-8L-9-5L-8-5L-8-6L-10-8M-3-9L-5-5M-3-9L-2-8L-5-5M-12-4L-1-4L-2-5L-3-4M-7-3L-9 1L-11 4M-7-1L-11 4M-5-1L-4 0L-3 2L-2 2L-2 1L-3 0L-5-1M1-12L1 1L0 6L-1 8M1-12L2-11L2 1L1 5L-1 8L-3 10M2-11L9-11M9-11L9-3M8-11L9-12L10-11L10-3M2-4L9-4M5-4L6 1L7 4L8 6L10 9L11 8M5-4L6 0L7 3L9 6L11 8
4811,-14,13,M-9-10L-1-11L5-12L7-11M-9-10L7-11M-1-11L-1 1M0-11L0 1M-6-9L-5-6L-4-6L-4-7L-6-9M5-9L3-6M5-9L6-8L3-6M-11-5L11-5L9-6L8-5M-2-5L-4-3L-8 0L-11 2M-1-4L-4-2L-9 1L-11 2M1-5L2-3L5 0L9 2L11 1M2-3L5-1L7 0L11 1M-1 3L-1 9M0 3L0 9M-5 3L-7 2L-7 10M-6 3L-6 10M-6 3L5 3M4 3L5 2L7 3L6 5M5 3L5 10M6 3L6 10M-6 6L5 6M-6 9L5 9
4813,-14,13,M-6-11L-8-12L-8 0M-7-11L-7 0M-7-11L6-11M5-11L6-12L8-11L7-9M6-11L6 0M7-11L7 0M-1-11L-1 9M0-11L0 9M-7-6L6-6M-7-1L6-1M-9 4L9 4L7 2L5 4M5 4L8 3M-11 9L11 9L9 7L7 9M7 9L10 8
4815,-14,13,M1-12L-1-12L-2-10L-4-7L-7-4L-10-2M0-12L-2-9M1-12L-2-8L-5-5L-8-3L-10-2M1-11L2-9L4-6L6-4L9-2L11-3M7-4L9-3M2-9L5-6L8-4L11-3M-4-3L4-3L3-4L2-3M-1-3L-1 9M0-3L0 9M-9 1L8 1L7 0L6 1M-7 3L-6 5L-5 8L-4 8L-4 7L-5 5L-7 3M6 3L3 8M6 3L7 4L3 8M-11 9L11 9L9 7L7 9M7 9L10 8
4843,-14,13,M-7-13L-9-8L-11-4M-7-13L-6-12L-7-10L-11-4M-5-11L-4-10L-3-8L-2-8L-2-9L-3-10L-5-11M-9-5L-3-5L-4-6L-5-5M-7-5L-7 8M-6-5L-6 8M-11-1L-2-1L-3-2L-4-1M-11 1L-10 5L-9 5L-9 4L-11 1M-3 1L-5 6M-3 1L-2 2L-5 6M-11 8L-2 7M-11 8L-10 9L-2 7M5-11L6-12L4-12L4-6M5-11L5-6M0-7L0 2L-1 6L-2 8M0-7L1-6L1 2L0 5L-2 8L-3 9M1-6L11-6L9-7L8-6M6-4L3 7M6-4L7-3L3 7M1 8L9 6M1 8L2 9L9 6M8 4L9 6L10 9L11 9L11 8L10 6L8 4
4844,-14,13,M-7-13L-9-8L-11-4M-7-13L-6-12L-7-10L-11-4M-5-11L-4-10L-3-8L-2-8L-2-9L-3-10L-5-11M-9-5L-3-5L-4-6L-5-5M-7-5L-7 8M-6-5L-6 8M-11-1L-2-1L-3-2L-4-1M-11 1L-10 5L-9 5L-9 4L-11 1M-3 1L-5 6M-3 1L-2 2L-5 6M-11 8L-2 7M-11 8L-10 9L-2 7M5-11L6-12L4-12L4 0L3 4L1 7L-1 9M5-11L5 0L4 4L2 7L-1 9L-4 10M1-10L0-6L-1-4M1-10L2-9L1-7L-1-4M1-7L10-7L9-8L8-7M-2-1L11-1L9-2L8-1M5 0L6 4L8 8L10 10L11 9M6 4L8 7L11 9
4853,-14,13,M-7-13L-9-8L-11-4M-7-13L-6-12L-7-10L-11-4M-5-11L-4-10L-3-8L-2-8L-2-9L-3-10L-5-11M-9-5L-3-5L-4-6L-5-5M-7-5L-7 8M-6-5L-6 8M-11-1L-2-1L-3-2L-4-1M-11 1L-10 5L-9 5L-9 4L-11 1M-3 1L-5 6M-3 1L-2 2L-5 6M-11 8L-2 7M-11 8L-10 9L-2 7M0-12L0 10M0-12L1-11L1 10M1-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-7L7-7L6-8L5-7M3-4L3 6M3-4L4-3L4 6M4-3L6-3M6-3L6 5M5-3L6-4L7-3L7 5M4 4L6 4
4855,-14,13,M-7-13L-9-8L-11-4M-7-13L-6-12L-7-10L-11-4M-5-11L-4-10L-3-8L-2-8L-2-9L-3-10L-5-11M-9-5L-3-5L-4-6L-5-5M-7-5L-7 8M-6-5L-6 8M-11-1L-2-1L-3-2L-4-1M-11 1L-10 5L-9 5L-9 4L-11 1M-3 1L-5 6M-3 1L-2 2L-5 6M-11 8L-2 7M-11 8L-10 9L-2 7M0-12L0 9M0-12L1-11L1 8M1-11L8-11M8-11L8-3M7-11L8-12L9-11L9-3M1-7L8-7M1-3L9-3M5-2L5 0L6 4L8 7L10 9L11 8M5 0L6 3L8 6L11 8M10-1L7 3M10-1L11 0L7 3M-2 9L6 6M-2 9L-1 10L6 6
4883,-14,13,M-9-13L-12-7M-9-13L-8-12L-12-7M-8-11L-6-8L-5-8L-5-9L-8-11M-11-5L-5-5L-6-6L-7-5M-9-5L-9 8M-8-5L-8 8M-12-1L-4-1L-5-2L-6-1M-12 1L-11 5L-10 5L-10 4L-12 1M-5 1L-7 5M-5 1L-4 2L-7 5M-11 8L-5 7M-11 8L-10 9L-5 7M-1-11L-3-12L-3 10M-2-11L-2 10M-2-11L9-11M8-11L9-12L11-11L10-9M9-11L9 8L8 9M10-11L10 8L9 10L8 9L6 8M0-10L1-6L2-6L2-7L0-10M6-10L5-6M6-10L7-9L5-6M-1-5L8-5L7-6L6-5M3-5L3 5M4-5L4 5M0-2L0 6M0-2L1-2L1 6M1 5L6 5M6-2L6 6M6-2L7-2L7 6
4938,-14,13,M-5-11L-7-12L-7 8M-6-11L-6 8M-6-11L9-11L7-12L6-11M-6-8L6-8L5-9L4-8M-6-5L6-5L5-6L4-5M-11-2L11-2L9-3L8-2M-2-1L-1 2L1 5L3 7L6 9L9 10L11 9M-2-1L-1 1L1 4L2 5L5 7L7 8L11 9M6 0L3 4M6 0L7 1L3 4M-11 9L1 6M-11 9L-10 10L1 6
4940,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-2M-4-11L-3-12L-2-11L-2-2M-9-7L-3-7M-9-3L-3-3M2-12L2-2M2-12L3-11L3-2M3-11L9-11M9-11L9 6L8 8L7 9M9 7L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 10L7 9L5 8M3-7L9-7M3-3L9-3
4944,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-2M-4-11L-3-12L-2-11L-2-2M-9-7L-3-7M-9-3L-3-3M2-12L2-2M2-12L3-11L3-2M3-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-7L9-7M3-3L9-3M-4 0L-4 8M-4 0L-3 1L-3 8M-3 1L3 1M3 1L3 8M2 1L3 0L4 1L4 8M-3 7L3 7
4945,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-5M-4-11L-3-12L-2-11L-2-5M-9-8L-3-8M-9-5L-2-5M2-12L2-5M2-12L3-11L3-5M3-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-8L9-8M2-5L9-5M0-3L0 8L-1 9M0-3L1-3L1 8L0 10L-1 9L-3 8M-7 0L6 0L5-1L4 0M-1 0L-5 5L-7 7M0 1L-2 3L-7 7
4949,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-5M-4-11L-3-12L-2-11L-2-5M-9-8L-3-8M-9-5L-2-5M2-12L2-5M2-12L3-11L3-5M3-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-8L9-8M2-5L9-5M-4-2L-4 8M-4-2L-3-1L-3 8M-3-1L3-1M3-1L3 8M2-1L3-2L4-1L4 8M-3 3L3 3M-3 7L3 7
4950,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-5M-4-11L-3-12L-2-11L-2-5M-9-8L-3-8M-9-5L-2-5M2-12L2-5M2-12L3-11L3-5M3-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-8L9-8M2-5L9-5M-5-2L6-2L5-3L4-2M-3-2L-3 3L-4 6L-5 8M-2-2L-2 3L-3 6L-5 8L-7 9M2-2L2 9M3-2L3 9M-6 2L6 2L5 1L4 2
4958,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-5M-4-11L-3-12L-2-11L-2-5M-9-8L-3-8M-9-5L-2-5M2-12L2-5M2-12L3-11L3-5M3-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-8L9-8M2-5L9-5M-5-3L-4-2L-3 0L-2 0L-2-1L-3-2L-5-3M3-3L1 1M3-3L4-2L1 1M-6 1L6 1L5 0L4 1M-1 1L-1 3L-2 6L-3 8M0 1L0 3L-1 6L-3 8L-5 9M0 2L1 5L2 7L4 9L5 8M1 5L3 7L5 8M-7 4L7 4L6 3L5 4
4959,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-3-11M-3-11L-3-5M-4-11L-3-12L-2-11L-2-5M-9-8L-3-8M-9-5L-2-5M2-12L2-5M2-12L3-11L3-5M3-11L9-11M9-11L9 8L8 9M8-11L9-12L10-11L10 8L9 10L8 9L6 8M3-8L9-8M2-5L9-5M-6-2L6-2L5-3L4-2M-4-2L-4 8M-3-2L-3 8M3-2L3 9M4-2L4 9M-3 1L3 1M-3 4L3 4M-6 8L6 6M-6 8L-5 9L6 6
4987,-14,13,M-10-12L-10 9M-10-12L-9-11L-9 9M-9-11L-4-11M-5-12L-7-5M-6-11L-5-12L-4-11L-7-5M-7-5L-6-1L-6 2L-7 3L-8 3M-7-5L-5-1L-5 2L-6 4L-7 4L-8 3L-10 2M-1-12L-1 7M-1-12L0-11L0 6M0-11L7-11M7-11L7-3M6-11L7-12L8-11L8-3M0-7L7-7M0-3L8-3M3-3L4 0L5 2L7 5L10 8L11 7M4 0L6 3L8 5L11 7M-4 7L6 5M-4 7L-3 8L6 5M9-1L6 2M9-1L10 0L6 2
4993,-14,13,M-10-12L-10 9M-10-12L-9-11L-9 9M-9-11L-4-11M-5-12L-7-5M-6-11L-5-12L-4-11L-7-5M-7-5L-6-1L-6 2L-7 3L-8 3M-7-5L-5-1L-5 2L-6 4L-7 4L-8 3L-10 2M3-12L1-9L-2-6M3-12L4-11L1-8L-2-6L-4-5M3-12L5-9L6-8L8-6L10-5L11-6M6-8L8-7L11-6M0-4L7-4L6-5L5-4M3-4L3 7L2 8M4-4L4 7L3 9L2 8L0 7M-3 0L10 0L9-1L8 0M-1 3L-2 5L-4 8M-1 3L0 4L-4 8M7 3L8 5L9 8L10 8L10 7L9 5L7 3
4994,-14,13,M-10-12L-10 9M-10-12L-9-11L-9 9M-9-11L-4-11M-5-12L-7-5M-6-11L-5-12L-4-11L-7-5M-7-5L-6-1L-6 2L-7 3L-8 3M-7-5L-5-1L-5 2L-6 4L-7 4L-8 3L-10 2M3-12L1-12L0-9L-2-6M3-12L-1-7L-3-5M0-9L9-9M8-10L6-7L3-4L0-2M7-9L8-10L9-9L6-6L2-3L-2-1M2-9L3-7L5-4L8-2L10-1L11-2M3-7L5-5L8-3L11-2M4-1L4 10M4-1L5-1L5 10M0 0L0 5M0 0L1 1L1 5M1 1L9 1L8 0L7 1M-4 5L11 5L9 4L8 5
5005,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-4-11M-5-12L-7-5M-6-11L-5-12L-4-11L-7-5M-7-5L-6-1L-6 2L-7 3L-8 3M-7-5L-5-1L-5 2L-6 4L-7 4L-8 3L-10 2M4-11L5-12L3-12L3-5M4-11L4-5M-1-9L9-9L8-10L7-9M-3-5L11-5L10-6L9-5M1-5L1-3L0-1L-1 0M2-5L2-3L1-1L-1 0L-2 0M5-5L5-1L6 0L10 0L11-1L10-2M6-5L6-2L7-1L9-1L10-2L10-3M3 1L3 9M3 1L4 1L4 9M-1 4L9 4L8 3L7 4M-3 9L11 9L10 8L9 9
5006,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-4-11M-5-12L-7-5M-6-11L-5-12L-4-11L-7-5M-7-5L-6-1L-6 2L-7 3L-8 3M-7-5L-5-1L-5 2L-6 4L-7 4L-8 3L-10 2M3-12L1-9L-2-6M3-12L4-11L1-8L-2-6L-4-5M4-11L5-9L8-6L10-5L11-6M6-8L8-7L11-6M1-6L5-6L4-7L3-6M-2-3L6-3M6-3L6 0M5-3L6-4L7-3L7 0M-2 0L10 0L9-1L8 0M-3 3L11 3L9 2L8 3M2 3L0 8M4 3L0 8M-3 8L8 7M-3 8L-2 9L8 7M7 6L8 7L9 9L10 9L10 8L9 7L7 6
5012,-14,13,M-10-12L-10 10M-10-12L-9-11L-9 10M-9-11L-4-11M-5-12L-7-5M-6-11L-5-12L-4-11L-7-5M-7-5L-6-1L-6 2L-7 3L-8 3M-7-5L-5-1L-5 2L-6 4L-7 4L-8 3L-10 2M-1-12L-1-4M-1-12L0-11L0-4M0-11L7-11M7-11L7-4M6-11L7-12L8-11L8-4M0-8L7-8M0-5L7-5M-3-2L11-2L10-3L9-2M-1-2L-2 2L-3 4M-1-2L0-1L-1 1L-3 4M-1 1L10 1M2 1L1 4L-1 6L-3 7M3 1L2 4L0 6L-3 7M6 1L5 4L4 6L2 8L0 9L-3 10M7 1L6 4L5 6L3 8L1 9L-3 10M10 1L9 8L8 9M9 1L10 0L11 1L10 8L9 10L8 9L6 8
5030,-14,13,M-6-11L-5-12L-7-12L-7 0L-8 4L-9 6M-6-11L-6 0L-7 3L-9 6L-11 8M-11-7L-1-7L-2-8L-3-7M-3-2L-5 6M-3-2L-2-1L-5 6M-7 7L-2 6M-7 7L-6 8L-2 6M-2 4L-1 7L0 7L0 6L-2 4M3-12L2-9L0-4M3-12L4-11L0-4M7-12L6-7M7-12L8-11L6-7M2-8L2 10M2-8L3-7L3 10M3-7L11-7L10-8L9-7M6-7L6 8M7-7L7 8M3-2L11-2L10-3L9-2M3 3L11 3L10 2L9 3M3 8L11 8L10 7L9 8
5038,-14,13,M-7-11L-6-12L-8-12L-8-7M-7-11L-7-7M-3-11L-2-12L-4-12L-4-7M-3-11L-3-7M-11-9L0-9L-1-10L-2-9M-10-6L-10-2M-10-6L-9-5L-9-2M-9-5L-2-5M-2-5L-2-2M-3-5L-2-6L-1-5L-1-2M-10-2L-1-2M-6-5L-6 3L-7 7L-8 9M-5-5L-5 4L-6 7L-8 9L-10 10M-10 1L-1 1L-2 0L-3 1M-11 4L0 4L-1 3L-2 4M-4 6L-3 7L-2 9L-1 9L-1 8L-2 7L-4 6M3-12L2-9L0-4M3-12L4-11L0-4M7-12L6-7M7-12L8-11L6-7M2-8L2 10M2-8L3-7L3 10M6-7L6 8M7-7L7 8M3-7L11-7L10-8L9-7M3-2L11-2L10-3L9-2M3 3L11 3L10 2L9 3M3 8L11 8L10 7L9 8
5040,-14,13,M-5-10L-5-11L-4-12L-6-12L-6-10M-11-10L0-10L-1-11L-2-10M-8-8L-3-3L-4-2M-7-7L-5-4L-4-2M-8-2L-3-7L-4-8M-7-3L-5-6L-4-8M-10-8L-10-2M-10-8L-9-8L-9-2M-10-2L-1-2M-2-8L-2-2M-2-8L-1-8L-1-2M-6-2L-7 5M-6-2L-5-1L-7 5M-8 5L-4 4M-8 5L-7 6L-4 4M-4 3L-4 6L-3 6L-3 5L-4 3M-11 0L-11 10M-11 0L-10 1L-10 10M-10 1L-1 1M-1 1L-1 8L-2 9M-2 1L-1 0L0 1L0 8L-1 10L-2 9L-4 8M3-12L2-9L0-4M3-12L4-11L0-4M7-12L6-7M7-12L8-11L6-7M2-8L2 10M2-8L3-7L3 10M3-7L11-7L10-8L9-7M6-7L6 8M7-7L7 8M3-2L11-2L10-3L9-2M3 3L11 3L10 2L9 3M3 8L11 8L10 7L9 8
5042,-14,13,M-11-11L11-11L9-13L7-11M7-11L10-12M-1-11L-1 10M0-11L0 10M-8-6L-10-7L-10 10M-9-6L-9 10M-9-6L8-6M7-6L8-7L10-6L9-4M8-6L8 8L7 9M9-6L9 8L8 10L7 9L5 8M-7-4L-6-3L-5-1L-4-1L-4-2L-5-3L-7-4M2-4L3-3L4-1L5-1L5-2L4-3L2-4M-7 2L-6 3L-5 5L-4 5L-4 4L-5 3L-7 2M2 2L3 3L4 5L5 5L5 4L4 3L2 2
5044,-14,13,M-7-11L7-11L5-12L4-11M-1-11L-1-1M0-11L0-1M-9-9L-10-7L-11-6L-11-5L-10-5L-9-7L-9-9M-9-8L9-8M8-8L9-9L11-7L9-6M9-9L9-6M10-8L9-6L8-5M-7-5L-4-5M3-5L6-5M-7-2L-4-2M3-2L6-2M-9 1L7 1M6 1L7 0L9 1L8 3M7 1L7 10M8 1L8 10M-9 5L7 5M-9 9L7 9
5046,-14,13,M-7-11L7-11L5-12L4-11M-1-11L-1-1M0-11L0-1M-9-9L-10-7L-11-6L-11-5L-10-5L-9-7L-9-9M-9-8L9-8M8-8L9-9L11-7L9-6M9-9L9-6M10-8L9-6L8-5M-7-5L-4-5M3-5L6-5M-7-2L-4-2M3-2L6-2M-9 1L8 1L7 0L6 1M-11 4L11 4L9 3L8 4M-3 4L-4 9M-3 4L-2 5L-4 9M-9 9L5 8M-9 9L-7 10L5 8M4 6L6 8L7 10L8 10L8 9L7 8L4 6
5048,-14,13,M-7-11L7-11L5-12L4-11M-1-11L-1-2M0-11L0-2M-9-9L-10-7L-11-6L-11-5L-10-5L-9-7L-9-9M-9-8L9-8M8-8L9-9L11-7L9-6M9-8L9-6M10-8L9-6L8-5M-7-5L-4-5M3-5L6-5M-7-2L-4-2M3-2L6-2M-1-2L-3 0L-6 2L-10 4M-1-2L0-1L-3 1L-7 3L-10 4M0-1L4 2L6 3L9 4L11 3M0-1L4 1L7 2L11 3M-3 3L2 3L1 2L0 3M-7 6L5 6M5 6L5 8L4 9M4 6L5 5L6 6L6 8L5 10L4 9L2 8M-3 6L-3 10M-2 6L-2 10
5049,-14,13,M-7-11L7-11L5-12L4-11M-1-11L-1-1M0-11L0-1M-9-9L-10-7L-11-6L-11-5L-10-5L-9-7L-9-9M-9-8L9-8M8-8L9-9L11-7L9-6M9-9L9-6M10-8L9-6L8-5M-7-5L-4-5M3-5L6-5M-7-2L-4-2M3-2L6-2M-6 1L-8 0L-8 10M-7 1L-7 10M-7 1L6 1M5 1L6 0L8 1L7 3M6 1L6 10M7 1L7 10M-1 1L-1 9M0 1L0 9M-7 5L6 5M-7 9L6 9
5050,-14,13,M-7-12L7-12L5-13L4-12M-1-12L-1-2M0-12L0-2M-9-10L-10-8L-11-7L-11-6L-10-6L-9-8L-9-10M-9-9L9-9M8-9L9-10L11-8L9-7M9-9L9-7M10-9L9-7L8-6M-7-6L-4-6M3-6L6-6M-7-3L-4-3M3-3L6-3M-6 0L-8-1L-8 6M-7 0L-7 6M-7 0L6 0M5 0L6-1L8 0L7 2M6 0L6 6M7 0L7 6M-7 3L6 3M-8 6L7 6M-1 0L-1 9L0 10L10 10L11 9L10 7M9 9L10 9L10 8M0 0L0 8L1 9L8 9L10 7L11 4
5055,-14,13,M-7-12L7-12L5-13L4-12M-1-12L-1-4M0-12L0-4M-9-10L-10-8L-11-7L-11-6L-10-6L-9-8L-9-10M-9-9L9-9M8-9L9-10L11-8L9-7M9-10L9-7M10-9L9-7L8-6M-7-7L-4-7M3-7L6-7M-7-5L-4-5M3-5L6-5M-9-3L-9 5L-10 8L-11 10M-9-3L-8-2L-8 5L-9 8L-11 10M-8-2L9-2L7-3L6-2M-6 0L6 0L5-1L4 0M-8 2L10 2L8 1L7 2M-4 2L-4 9M-3 2L-3 8M1 3L2 5L4 7L7 9L10 10L11 9M2 5L5 7L7 8L11 9M-7 9L3 7M-7 9L-6 10L3 7M7 4L4 6M7 4L8 5L4 6
5056,-14,13,M-7-12L7-12L5-13L4-12M-1-12L-1-4M0-12L0-4M-9-10L-10-8L-11-7L-11-6L-10-6L-9-8L-9-10M-9-9L9-9M8-9L9-10L11-8L9-7M9-9L9-7M10-9L9-7L8-6M-7-7L-4-7M3-7L6-7M-7-5L-4-5M3-5L6-5M-8-2L6-2L5-3L4-2M-10 1L10 1L8 0L7 1M-3 2L-3 9M-3 2L-2 2L-2 9M1 2L1 9M1 2L2 2L2 9M-9 3L-7 7L-6 7L-6 6L-9 3M7 3L4 8M7 3L8 4L4 8M-11 9L11 9L9 8L8 9
5076,-14,13,M0-11L1-12L-1-12L-1-4M0-11L0-4M-9-10L9-10L7-11L6-10M-7-7L7-7L6-8L5-7M-11-4L11-4L9-5L8-4M-5-1L-7-2L-7 10M-6-1L-6 10M-6-1L5-1M4-1L5-2L7-1L6 1M5-1L5 8L4 9M6-1L6 8L5 10L4 9L2 8M-6 2L5 2M-6 5L5 5
5077,-14,13,M-6-11L-5-12L-7-12L-7-4M-6-11L-6-4M-11-10L-2-10L-3-11L-4-10M-9-7L-3-7L-4-8L-5-7M-11-4L-2-4L-3-5L-4-4M-10-2L-10 10M-10-2L-9-1L-9 10M-9-1L-4-1M-4-1L-4 8L-5 9M-5-1L-4-2L-3-1L-3 8L-4 10L-6 8M-9 2L-4 2M-9 5L-4 5M4-12L2-12L0-7M4-12L0-7M2-10L7-10M6-11L3-6M5-10L6-11L7-10L3-6M3-5L3 8L2 9M4-5L4 8L3 10L2 9L0 8M-1-5L7-5M7-5L7 4M6-5L7-6L8-5L8 4M-2-1L11-1L10-2L9-1M-1 3L7 3
5080,-14,13,M-3-11L-2-12L-4-12L-4 0L-5 4L-7 7L-10 10M-3-11L-3 0L-4 4L-6 7L-10 10M3-11L4-12L2-12L2 10M3-11L3 10M-11-8L-4-8M3-8L11-8L9-10L7-8M7-8L10-9M-10-2L-4-2M3-2L10-2L8-4L6-2M6-2L9-3M-11 4L2 1M-11 4L-10 5L2 1M3 4L11 4L9 2L7 4M7 4L10 3
5083,-14,13,M-3-12L-2-13L-4-13L-4-6L-5-3M-3-12L-3-6L-4-4L-6-2L-8-1M3-12L4-13L2-13L2-2M3-12L3-2M-11-10L-4-10M3-10L11-10L9-11L8-10M-11-7L-4-7M3-7L11-7L9-8L8-7M-11-4L-5-4M-11-4L-10-3L-5-4M3-4L11-4L9-5L8-4M-11 0L-3 0M-3 0L-3 8L-4 9M-4 0L-3-1L-2 0L-2 8L-3 10L-4 9L-6 8M-7 0L-11 4M-5 0L-11 4M-3 0L-8 6L-11 9M-3 2L-5 4L-11 9M1 0L9 0M9 0L9 8L8 9M8 0L9-1L10 0L10 8L9 10L8 9L6 8M5 0L1 4M7 0L1 4M9 0L4 6L1 9M9 2L7 4L1 9
5087,-14,13,M-11-11L11-11L9-13L7-11M7-11L10-12M-2-11L-4-6M0-11L-4-6M-8-6L-10-7L-10 10M-9-6L-9 10M-9-6L8-6M7-6L8-7L10-6L9-4M8-6L8 10M9-6L9 10M-4-6L-4 9M-3-6L-3 9M2-6L2 9M3-6L3 9M-3-1L2-1M-3 4L2 4M-9 9L8 9
5088,-14,13,M-4-11L-3-12L-5-12L-5-6M-4-11L-4-6M4-11L5-12L3-12L3-6M4-11L4-6M-11-9L11-9L9-10L8-9M-5-6L4-6M-1-6L-1 11M0-6L0 11M-6-3L-8-4L-8 3M-7-3L-7 3M-7-3L6-3M5-3L6-4L8-3L7-1M6-3L6 3M7-3L7 3M-7 2L6 2M-11 6L11 6L9 5L8 6
5110,-14,13,M0-10L0-11L1-12L-1-12L-1-10M-10-10L9-10L7-11L6-10M-6-10L-5-8L-4-5L-3-5L-3-6L-4-8L-6-10M4-10L2-5M4-10L5-9L2-5M-11-5L11-5L9-6L8-5M-5-1L-7-2L-7 10M-6-1L-6 10M-6-1L5-1M4-1L5-2L7-1L6 1M5-1L5 10M6-1L6 10M-6 4L5 4M-6 9L5 9
